14:26:59.407 DEBUG [7] 合约:i1709,最新价:564.5,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:26:59,毫秒数:659,平均价:566.427177066672,最新价与平均价距离:-1.9271770666719,成交量:1222884,交易日:20170405 
14:27:59.407 DEBUG [7] 合约:i1709,最新价:562,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:27:59,毫秒数:678,平均价:566.366000064045,最新价与平均价距离:-4.36600006404512,成交量:1249120,交易日:20170405 
14:28:59.519 DEBUG [7] 合约:i1709,最新价:562,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:28:59,毫秒数:683,平均价:566.326013339442,最新价与平均价距离:-4.3260133394424,成交量:1261522,交易日:20170405 
14:29:59.409 DEBUG [7] 合约:i1709,最新价:559,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:29:59,毫秒数:665,平均价:566.181687122359,最新价与平均价距离:-7.18168712235945,成交量:1291572,交易日:20170405 
14:30:59.408 DEBUG [7] 合约:i1709,最新价:560,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:30:59,毫秒数:682,平均价:566.046096598853,最新价与平均价距离:-6.04609659885273,成交量:1314674,交易日:20170405 
14:31:59.410 DEBUG [7] 合约:i1709,最新价:558.5,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:31:59,毫秒数:675,平均价:565.958702467972,最新价与平均价距离:-7.45870246797165,成交量:1331944,交易日:20170405 
14:32:59.413 DEBUG [7] 合约:i1709,最新价:559.5,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:32:59,毫秒数:656,平均价:565.924580492294,最新价与平均价距离:-6.42458049229413,成交量:1338712,交易日:20170405 
14:33:59.411 DEBUG [7] 合约:i1709,最新价:560,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:33:59,毫秒数:658,平均价:565.888978677513,最新价与平均价距离:-5.88897867751257,成交量:1346372,交易日:20170405 
14:34:59.412 DEBUG [7] 合约:i1709,最新价:559,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:34:59,毫秒数:662,平均价:565.824912296688,最新价与平均价距离:-6.82491229668778,成交量:1360838,交易日:20170405 
14:35:59.416 DEBUG [7] 合约:i1709,最新价:558.5,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:35:59,毫秒数:684,平均价:565.761383281945,最新价与平均价距离:-7.26138328194475,成交量:1373198,交易日:20170405 
14:36:59.412 DEBUG [7] 合约:i1709,最新价:559,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:36:59,毫秒数:626,平均价:565.737634619292,最新价与平均价距离:-6.73763461929229,成交量:1377960,交易日:20170405 
14:37:59.423 DEBUG [7] 合约:i1709,最新价:557.5,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:37:59,毫秒数:658,平均价:565.663022254406,最新价与平均价距离:-8.1630222544062,成交量:1391994,交易日:20170405 
14:38:59.415 DEBUG [7] 合约:i1709,最新价:558.5,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:38:59,毫秒数:654,平均价:565.61755618158,最新价与平均价距离:-7.1175561815802,成交量:1400726,交易日:20170405 
14:39:59.424 DEBUG [7] 合约:i1709,最新价:558.5,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:39:59,毫秒数:78,平均价:565.575720747949,最新价与平均价距离:-7.07572074794894,成交量:1409508,交易日:20170405 
14:40:59.423 DEBUG [7] 合约:i1709,最新价:558.5,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:40:59,毫秒数:631,平均价:565.539389327419,最新价与平均价距离:-7.03938932741869,成交量:1416602,交易日:20170405 
14:41:59.423 DEBUG [7] 合约:i1709,最新价:559,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:41:59,毫秒数:625,平均价:565.526436559725,最新价与平均价距离:-6.52643655972463,成交量:1419398,交易日:20170405 
14:42:59.426 DEBUG [7] 合约:i1709,最新价:558.5,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:42:59,毫秒数:653,平均价:565.502416968056,最新价与平均价距离:-7.00241696805642,成交量:1424512,交易日:20170405 
14:43:59.423 DEBUG [7] 合约:i1709,最新价:560,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:43:59,毫秒数:690,平均价:565.467220377913,最新价与平均价距离:-5.46722037791346,成交量:1433238,交易日:20170405 
14:44:59.418 DEBUG [7] 合约:i1709,最新价:559,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:44:59,毫秒数:670,平均价:565.430802414201,最新价与平均价距离:-6.43080241420137,成交量:1442796,交易日:20170405 
14:45:59.920 DEBUG [7] 合约:i1709,最新价:559.5,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:45:59,毫秒数:448,平均价:565.414156151856,最新价与平均价距离:-5.91415615185565,成交量:1446848,交易日:20170405 
14:46:59.421 DEBUG [7] 合约:i1709,最新价:560,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:46:58,毫秒数:936,平均价:565.38758033808,最新价与平均价距离:-5.38758033808017,成交量:1453856,交易日:20170405 
14:47:59.922 DEBUG [7] 合约:i1709,最新价:559,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:47:59,毫秒数:440,平均价:565.368909926352,最新价与平均价距离:-6.3689099263521,成交量:1458562,交易日:20170405 
14:48:59.923 DEBUG [7] 合约:i1709,最新价:558.5,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:48:59,毫秒数:694,平均价:565.357912524279,最新价与平均价距离:-6.85791252427941,成交量:1461114,交易日:20170405 
14:49:59.422 DEBUG [7] 合约:i1709,最新价:558.5,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:49:59,毫秒数:559,平均价:565.335865641465,最新价与平均价距离:-6.83586564146503,成交量:1465988,交易日:20170405 
14:50:59.422 DEBUG [7] 合约:i1709,最新价:557.5,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:50:59,毫秒数:657,平均价:565.28276247359,最新价与平均价距离:-7.78276247359008,成交量:1476720,交易日:20170405 
14:51:59.921 DEBUG [7] 合约:i1709,最新价:560,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:51:59,毫秒数:661,平均价:565.249876700589,最新价与平均价距离:-5.24987670058863,成交量:1484192,交易日:20170405 
14:52:59.423 DEBUG [7] 合约:i1709,最新价:560.5,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:52:59,毫秒数:132,平均价:565.224279934722,最新价与平均价距离:-4.72427993472184,成交量:1491462,交易日:20170405 
14:53:59.923 DEBUG [7] 合约:i1709,最新价:560.5,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:53:59,毫秒数:658,平均价:565.196113940615,最新价与平均价距离:-4.69611394061508,成交量:1500852,交易日:20170405 
14:54:59.424 DEBUG [7] 合约:i1709,最新价:560.5,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:54:59,毫秒数:652,平均价:565.17715504201,最新价与平均价距离:-4.6771550420101,成交量:1507256,交易日:20170405 
14:55:59.423 DEBUG [7] 合约:i1709,最新价:559.5,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:55:59,毫秒数:621,平均价:565.159999629707,最新价与平均价距离:-5.65999962970704,成交量:1512316,交易日:20170405 
14:56:59.424 DEBUG [7] 合约:i1709,最新价:560.5,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:56:59,毫秒数:698,平均价:565.140485214475,最新价与平均价距离:-4.64048521447478,成交量:1518174,交易日:20170405 
14:57:59.928 DEBUG [7] 合约:i1709,最新价:560.5,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:57:59,毫秒数:669,平均价:565.125754716114,最新价与平均价距离:-4.62575471611376,成交量:1522758,交易日:20170405 
14:58:59.429 DEBUG [7] 合约:i1709,最新价:560.5,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:58:59,毫秒数:690,平均价:565.104871590344,最新价与平均价距离:-4.60487159034437,成交量:1529480,交易日:20170405 
14:59:59.427 DEBUG [7] 合约:i1709,最新价:559.5,开盘价:556,昨结价:556,昨收价:552,最高价:578.5,最低价:552.5,涨停价:606,跌停价:506,更新时间:14:59:59,毫秒数:649,平均价:565.057374989313,最新价与平均价距离:-5.55737498931308,成交量:1543948,交易日:20170405 
21:01:00.143 DEBUG [7] 合约:i1709,最新价:561,开盘价:562,昨结价:565,昨收价:559.5,最高价:563,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:00:59,毫秒数:684,平均价:561.832591669633,最新价与平均价距离:-0.832591669633302,成交量:22472,交易日:20170406 
21:02:00.144 DEBUG [7] 合约:i1709,最新价:562.5,开盘价:562,昨结价:565,昨收价:559.5,最高价:563,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:01:59,毫秒数:682,平均价:561.948219113671,最新价与平均价距离:0.55178088632897,成交量:34028,交易日:20170406 
21:03:00.142 DEBUG [7] 合约:i1709,最新价:563,开盘价:562,昨结价:565,昨收价:559.5,最高价:563,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:02:59,毫秒数:663,平均价:562.018674864642,最新价与平均价距离:0.981325135358361,成交量:43588,交易日:20170406 
21:04:00.145 DEBUG [7] 合约:i1709,最新价:563,开盘价:562,昨结价:565,昨收价:559.5,最高价:563,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:03:59,毫秒数:535,平均价:562.116691285081,最新价与平均价距离:0.883308714918712,成交量:50098,交易日:20170406 
21:05:00.145 DEBUG [7] 合约:i1709,最新价:562.5,开盘价:562,昨结价:565,昨收价:559.5,最高价:563.5,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:04:59,毫秒数:650,平均价:562.169001880462,最新价与平均价距离:0.330998119538322,成交量:54242,交易日:20170406 
21:06:00.645 DEBUG [7] 合约:i1709,最新价:562,开盘价:562,昨结价:565,昨收价:559.5,最高价:563.5,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:05:59,毫秒数:569,平均价:562.180754385965,最新价与平均价距离:-0.18075438596486,成交量:57000,交易日:20170406 
21:07:00.146 DEBUG [7] 合约:i1709,最新价:561.5,开盘价:562,昨结价:565,昨收价:559.5,最高价:563.5,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:06:59,毫秒数:615,平均价:562.125337913049,最新价与平均价距离:-0.625337913048952,成交量:62886,交易日:20170406 
21:08:00.147 DEBUG [7] 合约:i1709,最新价:562.5,开盘价:562,昨结价:565,昨收价:559.5,最高价:563.5,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:07:59,毫秒数:668,平均价:562.128333430589,最新价与平均价距离:0.371666569411218,成交量:68548,交易日:20170406 
21:09:00.149 DEBUG [7] 合约:i1709,最新价:564,开盘价:562,昨结价:565,昨收价:559.5,最高价:564.5,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:08:59,毫秒数:658,平均价:562.424665032485,最新价与平均价距离:1.57533496751466,成交量:84038,交易日:20170406 
21:10:00.149 DEBUG [7] 合约:i1709,最新价:564.5,开盘价:562,昨结价:565,昨收价:559.5,最高价:565,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:09:59,毫秒数:687,平均价:562.667221122668,最新价与平均价距离:1.83277887733186,成交量:94988,交易日:20170406 
21:11:00.146 DEBUG [7] 合约:i1709,最新价:565.5,开盘价:562,昨结价:565,昨收价:559.5,最高价:565.5,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:10:59,毫秒数:650,平均价:562.95115851416,最新价与平均价距离:2.5488414858404,成交量:108760,交易日:20170406 
21:12:00.150 DEBUG [7] 合约:i1709,最新价:567,开盘价:562,昨结价:565,昨收价:559.5,最高价:567,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:11:59,毫秒数:685,平均价:563.377189317736,最新价与平均价距离:3.62281068226378,成交量:124468,交易日:20170406 
21:13:00.150 DEBUG [7] 合约:i1709,最新价:566.5,开盘价:562,昨结价:565,昨收价:559.5,最高价:567,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:12:59,毫秒数:626,平均价:563.555139478472,最新价与平均价距离:2.9448605215282,成交量:131920,交易日:20170406 
21:14:00.149 DEBUG [7] 合约:i1709,最新价:565.5,开盘价:562,昨结价:565,昨收价:559.5,最高价:567,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:13:59,毫秒数:670,平均价:563.642225142357,最新价与平均价距离:1.85777485764345,成交量:136980,交易日:20170406 
21:15:00.149 DEBUG [7] 合约:i1709,最新价:566,开盘价:562,昨结价:565,昨收价:559.5,最高价:567,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:14:59,毫秒数:651,平均价:563.746452832831,最新价与平均价距离:2.25354716716856,成交量:142790,交易日:20170406 
21:16:00.153 DEBUG [7] 合约:i1709,最新价:568.5,开盘价:562,昨结价:565,昨收价:559.5,最高价:569,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:15:59,毫秒数:656,平均价:564.076785163479,最新价与平均价距离:4.42321483652063,成交量:155616,交易日:20170406 
21:17:00.654 DEBUG [7] 合约:i1709,最新价:569,开盘价:562,昨结价:565,昨收价:559.5,最高价:569.5,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:16:59,毫秒数:622,平均价:564.451747413875,最新价与平均价距离:4.54825258612505,成交量:168592,交易日:20170406 
21:18:00.151 DEBUG [7] 合约:i1709,最新价:570.5,开盘价:562,昨结价:565,昨收价:559.5,最高价:570.5,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:17:59,毫秒数:687,平均价:564.975273698264,最新价与平均价距离:5.52472630173565,成交量:187250,交易日:20170406 
21:19:00.156 DEBUG [7] 合约:i1709,最新价:569.5,开盘价:562,昨结价:565,昨收价:559.5,最高价:571,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:18:59,毫秒数:658,平均价:565.212238495855,最新价与平均价距离:4.28776150414535,成交量:196364,交易日:20170406 
21:20:00.260 DEBUG [7] 合约:i1709,最新价:570.5,开盘价:562,昨结价:565,昨收价:559.5,最高价:571,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:19:59,毫秒数:672,平均价:565.45556383916,最新价与平均价距离:5.04443616083961,成交量:206566,交易日:20170406 
21:21:00.153 DEBUG [7] 合约:i1709,最新价:568.5,开盘价:562,昨结价:565,昨收价:559.5,最高价:571,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:20:59,毫秒数:649,平均价:565.754437470777,最新价与平均价距离:2.74556252922343,成交量:222424,交易日:20170406 
21:22:00.152 DEBUG [7] 合约:i1709,最新价:568.5,开盘价:562,昨结价:565,昨收价:559.5,最高价:571,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:21:59,毫秒数:671,平均价:565.887641709661,最新价与平均价距离:2.61235829033876,成交量:231812,交易日:20170406 
21:23:00.156 DEBUG [7] 合约:i1709,最新价:567.5,开盘价:562,昨结价:565,昨收价:559.5,最高价:571,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:22:59,毫秒数:678,平均价:565.946188039923,最新价与平均价距离:1.55381196007716,成交量:238460,交易日:20170406 
21:24:00.155 DEBUG [7] 合约:i1709,最新价:567.5,开盘价:562,昨结价:565,昨收价:559.5,最高价:571,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:23:59,毫秒数:675,平均价:565.988989355144,最新价与平均价距离:1.51101064485636,成交量:243310,交易日:20170406 
21:25:00.154 DEBUG [7] 合约:i1709,最新价:567.5,开盘价:562,昨结价:565,昨收价:559.5,最高价:571,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:24:59,毫秒数:676,平均价:566.031483521747,最新价与平均价距离:1.46851647825258,成交量:250512,交易日:20170406 
21:26:00.156 DEBUG [7] 合约:i1709,最新价:567.5,开盘价:562,昨结价:565,昨收价:559.5,最高价:571,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:25:59,毫秒数:26,平均价:566.061939575718,最新价与平均价距离:1.43806042428218,成交量:256056,交易日:20170406 
21:27:00.159 DEBUG [7] 合约:i1709,最新价:568,开盘价:562,昨结价:565,昨收价:559.5,最高价:571,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:26:59,毫秒数:587,平均价:566.075120913136,最新价与平均价距离:1.92487908686405,成交量:258450,交易日:20170406 
21:28:00.159 DEBUG [7] 合约:i1709,最新价:566.5,开盘价:562,昨结价:565,昨收价:559.5,最高价:571,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:27:59,毫秒数:646,平均价:566.097583657062,最新价与平均价距离:0.402416342937727,成交量:266684,交易日:20170406 
21:29:00.165 DEBUG [7] 合约:i1709,最新价:565.5,开盘价:562,昨结价:565,昨收价:559.5,最高价:571,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:28:59,毫秒数:692,平均价:566.107927011448,最新价与平均价距离:-0.607927011448169,成交量:274454,交易日:20170406 
21:30:00.159 DEBUG [7] 合约:i1709,最新价:565.5,开盘价:562,昨结价:565,昨收价:559.5,最高价:571,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:29:59,毫秒数:700,平均价:566.100177387067,最新价与平均价距离:-0.600177387067106,成交量:280742,交易日:20170406 
21:31:00.162 DEBUG [7] 合约:i1709,最新价:565.5,开盘价:562,昨结价:565,昨收价:559.5,最高价:571,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:30:59,毫秒数:661,平均价:566.052279322607,最新价与平均价距离:-0.552279322606523,成交量:293596,交易日:20170406 
21:32:00.160 DEBUG [7] 合约:i1709,最新价:563.5,开盘价:562,昨结价:565,昨收价:559.5,最高价:571,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:31:59,毫秒数:685,平均价:566.022611137795,最新价与平均价距离:-2.52261113779491,成交量:299808,交易日:20170406 
21:33:00.162 DEBUG [7] 合约:i1709,最新价:565,开盘价:562,昨结价:565,昨收价:559.5,最高价:571,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:32:59,毫秒数:697,平均价:565.984778320619,最新价与平均价距离:-0.984778320618602,成交量:306208,交易日:20170406 
21:34:00.162 DEBUG [7] 合约:i1709,最新价:566.5,开盘价:562,昨结价:565,昨收价:559.5,最高价:571,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:33:59,毫秒数:695,平均价:565.98086375275,最新价与平均价距离:0.519136247249662,成交量:310876,交易日:20170406 
21:35:00.161 DEBUG [7] 合约:i1709,最新价:566.5,开盘价:562,昨结价:565,昨收价:559.5,最高价:571,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:34:58,毫秒数:677,平均价:565.982357992413,最新价与平均价距离:0.517642007587369,成交量:312096,交易日:20170406 
21:36:00.164 DEBUG [7] 合约:i1709,最新价:567,开盘价:562,昨结价:565,昨收价:559.5,最高价:571,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:35:59,毫秒数:621,平均价:565.991460157951,最新价与平均价距离:1.00853984204923,成交量:316048,交易日:20170406 
21:37:00.664 DEBUG [7] 合约:i1709,最新价:565.5,开盘价:562,昨结价:565,昨收价:559.5,最高价:571,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:36:59,毫秒数:643,平均价:565.994176051425,最新价与平均价距离:-0.494176051425143,成交量:321088,交易日:20170406 
21:38:00.665 DEBUG [7] 合约:i1709,最新价:566.5,开盘价:562,昨结价:565,昨收价:559.5,最高价:571,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:37:59,毫秒数:44,平均价:565.994203671215,最新价与平均价距离:0.505796328785095,成交量:322618,交易日:20170406 
21:39:00.164 DEBUG [7] 合约:i1709,最新价:566,开盘价:562,昨结价:565,昨收价:559.5,最高价:571,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:38:58,毫秒数:115,平均价:565.994450184684,最新价与平均价距离:0.00554981531558951,成交量:323254,交易日:20170406 
21:40:00.166 DEBUG [7] 合约:i1709,最新价:566,开盘价:562,昨结价:565,昨收价:559.5,最高价:571,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:39:59,毫秒数:608,平均价:566.001264087072,最新价与平均价距离:-0.00126408707205883,成交量:326718,交易日:20170406 
21:41:00.666 DEBUG [7] 合约:i1709,最新价:566,开盘价:562,昨结价:565,昨收价:559.5,最高价:571,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:40:59,毫秒数:549,平均价:566.001497955946,最新价与平均价距离:-0.0014979559459789,成交量:327780,交易日:20170406 
21:42:00.166 DEBUG [7] 合约:i1709,最新价:565.5,开盘价:562,昨结价:565,昨收价:559.5,最高价:571,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:41:59,毫秒数:656,平均价:566.001876172608,最新价与平均价距离:-0.501876172607922,成交量:329394,交易日:20170406 
21:43:01.167 DEBUG [7] 合约:i1709,最新价:565.5,开盘价:562,昨结价:565,昨收价:559.5,最高价:571,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:42:56,毫秒数:548,平均价:566.001039192399,最新价与平均价距离:-0.501039192399048,成交量:330064,交易日:20170406 
21:44:00.668 DEBUG [7] 合约:i1709,最新价:567,开盘价:562,昨结价:565,昨收价:559.5,最高价:571,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:43:59,毫秒数:698,平均价:566.004442146897,最新价与平均价距离:0.995557853102582,成交量:332722,交易日:20170406 
21:45:00.170 DEBUG [7] 合约:i1709,最新价:568,开盘价:562,昨结价:565,昨收价:559.5,最高价:571,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:44:59,毫秒数:669,平均价:566.040523437546,最新价与平均价距离:1.95947656245403,成交量:339754,交易日:20170406 
21:46:00.168 DEBUG [7] 合约:i1709,最新价:567.5,开盘价:562,昨结价:565,昨收价:559.5,最高价:571,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:45:59,毫秒数:684,平均价:566.071651343173,最新价与平均价距离:1.4283486568271,成交量:345004,交易日:20170406 
21:47:00.170 DEBUG [7] 合约:i1709,最新价:567.5,开盘价:562,昨结价:565,昨收价:559.5,最高价:571,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:46:58,毫秒数:653,平均价:566.081585000951,最新价与平均价距离:1.41841499904865,成交量:346902,交易日:20170406 
21:48:00.171 DEBUG [7] 合约:i1709,最新价:567,开盘价:562,昨结价:565,昨收价:559.5,最高价:571,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:47:59,毫秒数:659,平均价:566.085781355952,最新价与平均价距离:0.914218644048333,成交量:348036,交易日:20170406 
21:49:00.671 DEBUG [7] 合约:i1709,最新价:568,开盘价:562,昨结价:565,昨收价:559.5,最高价:571,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:48:58,毫秒数:616,平均价:566.091787715887,最新价与平均价距离:1.90821228411301,成交量:349720,交易日:20170406 
21:50:00.171 DEBUG [7] 合约:i1709,最新价:569,开盘价:562,昨结价:565,昨收价:559.5,最高价:571,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:49:59,毫秒数:707,平均价:566.142889205598,最新价与平均价距离:2.8571107944025,成交量:356444,交易日:20170406 
21:51:00.171 DEBUG [7] 合约:i1709,最新价:569,开盘价:562,昨结价:565,昨收价:559.5,最高价:571,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:50:59,毫秒数:678,平均价:566.183361559408,最新价与平均价距离:2.81663844059244,成交量:361368,交易日:20170406 
21:52:00.172 DEBUG [7] 合约:i1709,最新价:568.5,开盘价:562,昨结价:565,昨收价:559.5,最高价:571,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:51:59,毫秒数:699,平均价:566.204007055759,最新价与平均价距离:2.29599294424077,成交量:363958,交易日:20170406 
21:53:00.174 DEBUG [7] 合约:i1709,最新价:567.5,开盘价:562,昨结价:565,昨收价:559.5,最高价:571,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:52:59,毫秒数:692,平均价:566.221246401889,最新价与平均价距离:1.27875359811082,成交量:367554,交易日:20170406 
21:54:01.674 DEBUG [7] 合约:i1709,最新价:568,开盘价:562,昨结价:565,昨收价:559.5,最高价:571,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:53:59,毫秒数:693,平均价:566.22690219602,最新价与平均价距离:1.77309780397979,成交量:368758,交易日:20170406 
21:55:01.673 DEBUG [7] 合约:i1709,最新价:568.5,开盘价:562,昨结价:565,昨收价:559.5,最高价:571,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:54:59,毫秒数:195,平均价:566.235392933729,最新价与平均价距离:2.26460706627131,成交量:370266,交易日:20170406 
21:56:01.179 DEBUG [7] 合约:i1709,最新价:568.5,开盘价:562,昨结价:565,昨收价:559.5,最高价:571,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:55:59,毫秒数:107,平均价:566.240233311591,最新价与平均价距离:2.2597666884094,成交量:371006,交易日:20170406 
21:57:00.176 DEBUG [7] 合约:i1709,最新价:567.5,开盘价:562,昨结价:565,昨收价:559.5,最高价:571,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:56:58,毫秒数:876,平均价:566.251371859727,最新价与平均价距离:1.24862814027267,成交量:373216,交易日:20170406 
21:58:00.676 DEBUG [7] 合约:i1709,最新价:568.5,开盘价:562,昨结价:565,昨收价:559.5,最高价:571,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:57:59,毫秒数:578,平均价:566.262781866792,最新价与平均价距离:2.23721813320833,成交量:375532,交易日:20170406 
21:59:00.676 DEBUG [7] 合约:i1709,最新价:568,开盘价:562,昨结价:565,昨收价:559.5,最高价:571,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:58:59,毫秒数:97,平均价:566.272756675362,最新价与平均价距离:1.72724332463793,成交量:377208,交易日:20170406 
22:00:00.676 DEBUG [7] 合约:i1709,最新价:568,开盘价:562,昨结价:565,昨收价:559.5,最高价:571,最低价:560.5,涨停价:610,跌停价:520,更新时间:21:59:59,毫秒数:701,平均价:566.282204819912,最新价与平均价距离:1.71779518008759,成交量:379260,交易日:20170406 
22:01:00.177 DEBUG [7] 合约:i1709,最新价:568.5,开盘价:562,昨结价:565,昨收价:559.5,最高价:571,最低价:560.5,涨停价:610,跌停价:520,更新时间:22:00:59,毫秒数:604,平均价:566.294430521768,最新价与平均价距离:2.20556947823172,成交量:381472,交易日:20170406 
