20140508 0.212313	500	4066	626	4065	749	4065	63046	470600
20140508 0.212314	0	4066	629	4065	759	4065	63046	470600
20140508 0.212314	500	4066	629	4065	758	4065	63048	470602
20140508 0.212315	0	4066	635	4065	799	4065	63048	470602
20140508 0.212315	500	4066	635	4065	799	4065	63048	470602
20140508 0.212316	0	4066	635	4065	778	4065	63092	470644
20140508 0.212316	500	4066	636	4065	760	4065	63104	470652
20140508 0.212317	0	4066	635	4065	760	4065	63104	470652
20140508 0.212317	500	4066	635	4065	758	4065	63106	470654
20140508 0.212318	0	4066	645	4065	758	4065	63106	470654
20140508 0.212318	500	4066	635	4065	767	4065	63108	470656
20140508 0.212319	0	4066	638	4065	772	4065	63108	470656
20140508 0.212319	500	4066	613	4065	772	4066	63110	470658
20140508 0.21232	0	4066	606	4065	772	4066	63116	470664
20140508 0.21232	500	4066	597	4065	774	4066	63132	470680
20140508 0.212321	0	4066	607	4065	778	4065	63136	470684
20140508 0.212321	500	4066	606	4065	784	4065	63136	470684
20140508 0.212322	0	4066	606	4065	785	4065	63136	470684
20140508 0.212322	500	4066	603	4065	805	4066	63140	470686
20140508 0.212323	0	4066	603	4065	805	4066	63140	470686
20140508 0.212323	500	4066	603	4065	804	4065	63144	470688
20140508 0.212324	0	4066	602	4065	803	4065	63148	470692
20140508 0.212324	500	4066	641	4065	786	4065	63180	470684
20140508 0.212325	0	4066	655	4065	696	4065	63360	470672
20140508 0.212325	500	4066	666	4065	681	4065	63380	470672
20140508 0.212326	0	4066	671	4065	681	4066	63382	470672
20140508 0.212326	500	4066	671	4065	682	4066	63382	470672
20140508 0.212327	500	4066	666	4065	682	4066	63396	470672
20140508 0.212328	0	4066	663	4065	682	4066	63400	470676
20140508 0.212328	500	4066	668	4065	781	4065	63420	470696
20140508 0.212329	0	4066	668	4065	781	4065	63420	470696
20140508 0.212329	500	4066	670	4065	782	4065	63420	470696
20140508 0.21233	0	4066	592	4065	692	4065	63580	470632
20140508 0.21233	500	4066	625	4065	652	4065	63660	470670
20140508 0.212331	0	4066	625	4065	650	4065	63664	470674
20140508 0.212331	500	4066	623	4065	630	4065	63704	470698
20140508 0.212332	0	4066	623	4065	629	4065	63704	470698
20140508 0.212332	500	4066	625	4065	628	4065	63706	470700
20140508 0.212333	0	4066	625	4065	593	4065	63776	470724
20140508 0.212333	500	4066	626	4065	503	4065	63956	470708
20140508 0.212334	0	4066	622	4065	335	4066	64304	470914
20140508 0.212334	500	4066	622	4065	69	4065	64798	471346
20140508 0.212335	0	4065	170	4064	1104	4065	64944	471334
20140508 0.212335	500	4065	227	4064	1095	4065	64952	471342
20140508 0.212336	0	4065	229	4064	1093	4065	64954	471344
20140508 0.212336	500	4065	277	4064	1023	4064	65036	471330
20140508 0.212337	0	4065	279	4064	950	4064	65082	471364
20140508 0.212337	500	4065	271	4064	940	4065	65120	471392
20140508 0.212338	0	4065	271	4064	731	4065	65120	471392
20140508 0.212338	500	4065	311	4064	724	4064	65122	471392
20140508 0.212339	0	4065	313	4064	724	4065	65138	471384
20140508 0.212339	500	4065	313	4064	724	4065	65142	471384
20140508 0.21234	0	4065	309	4064	727	4065	65154	471384
20140508 0.21234	500	4065	297	4064	726	4065	65154	471384
20140508 0.212341	0	4065	288	4064	727	4065	65176	471384
20140508 0.212341	500	4065	246	4064	716	4064	65204	471378
20140508 0.212342	0	4065	199	4064	696	4064	65344	471434
20140508 0.212342	500	4065	195	4064	685	4065	65366	471436
20140508 0.212343	0	4065	266	4064	673	4064	65390	471434
20140508 0.212343	500	4065	196	4064	672	4065	65394	471436
20140508 0.212344	0	4065	194	4064	673	4065	65400	471438
20140508 0.212344	500	4065	195	4064	679	4065	65400	471438
20140508 0.212345	0	4065	194	4064	681	4065	65402	471438
20140508 0.212345	500	4065	197	4064	678	4065	65402	471438
20140508 0.212346	0	4065	197	4064	670	4064	65422	471438
20140508 0.212346	500	4065	203	4064	671	4065	65424	471440
20140508 0.212347	0	4065	267	4064	666	4064	65438	471446
20140508 0.212347	500	4065	326	4064	664	4064	65438	471446
20140508 0.212348	0	4065	322	4064	664	4065	65450	471446
20140508 0.212348	500	4065	317	4064	661	4064	65460	471456
20140508 0.212349	0	4065	319	4064	661	4065	65462	471456
20140508 0.212349	500	4065	331	4064	661	4065	65462	471456
20140508 0.21235	0	4065	343	4064	651	4064	65472	471462
20140508 0.21235	500	4065	285	4064	649	4064	65474	471464
20140508 0.212351	0	4065	284	4064	626	4064	65476	471462
20140508 0.212351	500	4065	285	4064	627	4064	65480	471462
20140508 0.212352	0	4065	286	4064	632	4064	65484	471460
20140508 0.212352	500	4065	285	4064	631	4064	65488	471460
20140508 0.212353	0	4065	287	4064	588	4064	65494	471458
20140508 0.212353	500	4065	284	4064	429	4064	65730	471600
20140508 0.212354	0	4065	331	4064	82	4064	66424	471874
20140508 0.212354	500	4064	548	4063	597	4064	66598	472004
20140508 0.212355	0	4064	646	4063	570	4063	66630	471996
20140508 0.212355	500	4064	622	4063	408	4063	67004	472054
20140508 0.212356	0	4064	596	4063	348	4063	67044	472028
20140508 0.212356	500	4064	536	4063	278	4063	67188	471994
20140508 0.212357	0	4064	498	4063	276	4064	67224	472004
20140508 0.212357	500	4064	493	4063	263	4063	67252	472004
20140508 0.212358	0	4064	451	4063	264	4063	67356	472106
20140508 0.212358	500	4064	447	4063	299	4063	67376	472106
20140508 0.212359	0	4064	446	4063	289	4064	67390	472104
20140508 0.212359	500	4064	450	4063	286	4063	67400	472102
20140508 0.2124	0	4064	449	4063	272	4063	67438	472134
20140508 0.2124	500	4064	446	4063	267	4063	67454	472148
20140508 0.212401	0	4064	453	4063	265	4063	67462	472154
20140508 0.212401	500	4064	451	4063	267	4063	67470	472154
20140508 0.212402	0	4064	451	4063	252	4063	67510	472160
20140508 0.212402	500	4064	452	4063	247	4063	67520	472162
20140508 0.212403	0	4064	453	4063	243	4063	67534	472162
20140508 0.212403	500	4064	455	4063	225	4063	67570	472150
20140508 0.212404	0	4064	425	4063	291	4063	67642	472208
20140508 0.212404	500	4064	425	4063	293	4064	67658	472206
20140508 0.212405	0	4064	418	4063	304	4064	67672	472220
20140508 0.212405	500	4064	420	4063	326	4063	67676	472220
20140508 0.212406	0	4064	423	4063	331	4063	67694	472218
20140508 0.212406	500	4064	423	4063	340	4064	67700	472220
20140508 0.212407	0	4064	421	4063	363	4064	67700	472220
20140508 0.212407	500	4064	421	4063	363	4064	67718	472218
20140508 0.212408	0	4064	427	4063	361	4063	67732	472214
20140508 0.212408	500	4064	428	4063	339	4063	67782	472214
20140508 0.212409	0	4064	421	4063	334	4063	67820	472234
20140508 0.212409	500	4064	423	4063	340	4063	67836	472234
20140508 0.21241	0	4064	422	4063	376	4063	67848	472246
20140508 0.21241	500	4064	409	4063	393	4064	67852	472250
20140508 0.212411	0	4064	410	4063	475	4063	67864	472262
20140508 0.212411	500	4064	319	4063	429	4063	68072	472320
20140508 0.212412	0	4064	120	4063	427	4064	68472	472316
20140508 0.212412	500	4065	300	4064	270	4064	68742	472356
20140508 0.212413	0	4065	293	4064	457	4065	68756	472356
20140508 0.212413	500	4065	249	4064	497	4064	68766	472360
20140508 0.212414	0	4065	249	4064	496	4064	68768	472360
20140508 0.212414	500	4065	248	4064	503	4064	68774	472354
20140508 0.212415	0	4065	248	4064	504	4064	68776	472354
20140508 0.212415	500	4065	264	4064	499	4065	68782	472354
20140508 0.212416	0	4065	297	4064	409	4065	68782	472354
20140508 0.212416	500	4065	352	4064	407	4064	68788	472360
20140508 0.212417	0	4065	344	4064	402	4064	68810	472382
20140508 0.212417	500	4065	352	4064	403	4064	68810	472382
20140508 0.212418	0	4065	352	4064	401	4064	68822	472394
20140508 0.212418	500	4065	355	4064	403	4064	68824	472396
20140508 0.212419	0	4065	386	4064	405	4064	68828	472400
20140508 0.212419	500	4065	393	4064	406	4065	68834	472404
20140508 0.21242	0	4065	401	4064	407	4065	68834	472404
20140508 0.21242	500	4065	373	4064	407	4065	68894	472392
20140508 0.212421	0	4065	369	4064	400	4064	68914	472408
20140508 0.212421	500	4065	371	4064	400	4064	68914	472408
20140508 0.212422	0	4065	374	4064	335	4064	69048	472314
20140508 0.212422	500	4065	390	4064	339	4064	69048	472314
20140508 0.212423	0	4065	391	4064	359	4064	69052	472312
20140508 0.212423	500	4065	399	4064	356	4064	69056	472310
20140508 0.212424	0	4065	400	4064	359	4064	69056	472310
20140508 0.212424	500	4065	400	4064	407	4065	69058	472308
20140508 0.212425	0	4065	397	4064	395	4064	69086	472288
20140508 0.212425	500	4065	398	4064	395	4064	69086	472288
20140508 0.212426	0	4065	408	4064	410	4064	69088	472288
20140508 0.212426	500	4065	407	4064	415	4065	69090	472288
20140508 0.212427	0	4065	408	4064	414	4064	69092	472286
20140508 0.212427	500	4065	406	4064	413	4065	69096	472284
20140508 0.212428	0	4065	407	4064	413	4065	69096	472284
20140508 0.212428	500	4065	409	4064	415	4065	69102	472278
20140508 0.212429	0	4065	409	4064	420	4065	69102	472278
20140508 0.212429	500	4065	411	4064	421	4064	69104	472278
20140508 0.21243	0	4065	413	4064	416	4064	69114	472268
20140508 0.21243	500	4065	430	4064	417	4064	69114	472268
20140508 0.212431	0	4065	429	4064	418	4065	69116	472268
20140508 0.212431	500	4065	429	4064	401	4064	69156	472268
20140508 0.212432	0	4065	440	4064	399	4064	69158	472266
20140508 0.212432	500	4065	443	4064	399	4064	69158	472266
20140508 0.212433	0	4065	444	4064	402	4064	69164	472266
20140508 0.212433	500	4065	451	4064	402	4064	69166	472266
20140508 0.212434	0	4065	450	4064	382	4065	69172	472266
20140508 0.212434	500	4065	451	4064	434	4065	69172	472266
20140508 0.212435	0	4065	451	4064	425	4064	69190	472258
20140508 0.212435	500	4065	460	4064	426	4065	69192	472256
20140508 0.212436	0	4065	473	4064	426	4065	69194	472256
20140508 0.212436	500	4065	476	4064	432	4064	69196	472256
20140508 0.212437	0	4065	479	4064	434	4064	69196	472256
20140508 0.212437	500	4065	480	4064	434	4064	69196	472256
20140508 0.212438	0	4065	481	4064	434	4064	69196	472256
20140508 0.212438	500	4065	481	4064	438	4065	69202	472250
20140508 0.212439	0	4065	481	4064	443	4065	69202	472250
20140508 0.212439	500	4065	482	4064	457	4064	69214	472250
20140508 0.21244	0	4065	488	4064	455	4064	69218	472250
20140508 0.21244	500	4065	489	4064	454	4064	69220	472248
20140508 0.212441	0	4065	489	4064	453	4064	69220	472248
20140508 0.212441	500	4065	489	4064	454	4064	69220	472248
20140508 0.212442	0	4065	475	4064	453	4064	69222	472248
20140508 0.212442	500	4065	525	4064	454	4065	69226	472250
20140508 0.212443	0	4065	527	4064	456	4065	69226	472250
20140508 0.212443	500	4065	526	4064	461	4065	69234	472250
20140508 0.212444	0	4065	529	4064	459	4064	69240	472244
20140508 0.212444	500	4065	529	4064	459	4064	69240	472244
20140508 0.212445	0	4065	529	4064	458	4064	69242	472244
20140508 0.212445	500	4065	529	4064	460	4064	69242	472244
20140508 0.212446	0	4065	530	4064	460	4064	69242	472244
20140508 0.212446	500	4065	479	4064	459	4065	69346	472342
20140508 0.212447	0	4065	480	4064	482	4064	69348	472340
20140508 0.212447	500	4065	481	4064	483	4064	69348	472340
20140508 0.212448	0	4065	482	4064	484	4064	69348	472340
20140508 0.212448	500	4065	487	4064	490	4064	69348	472340
20140508 0.212449	0	4065	470	4064	489	4065	69390	472378
20140508 0.212449	500	4065	490	4064	491	4064	69392	472376
20140508 0.21245	0	4065	540	4064	506	4064	69392	472376
20140508 0.21245	500	4065	539	4064	508	4064	69396	472376
20140508 0.212451	0	4065	538	4064	507	4064	69396	472376
20140508 0.212451	500	4065	538	4064	509	4064	69396	472376
20140508 0.212452	0	4065	544	4064	509	4064	69396	472376
20140508 0.212452	500	4065	544	4064	519	4064	69396	472376
20140508 0.212453	0	4065	543	4064	513	4065	69398	472378
20140508 0.212453	500	4065	544	4064	516	4065	69398	472378
20140508 0.212454	0	4065	543	4064	567	4065	69400	472378
20140508 0.212454	500	4065	546	4064	568	4065	69402	472380
20140508 0.212455	0	4065	556	4064	566	4064	69408	472380
20140508 0.212455	500	4065	556	4064	564	4064	69410	472380
20140508 0.212456	0	4065	557	4064	564	4064	69412	472378
20140508 0.212456	500	4065	554	4064	564	4064	69412	472378
20140508 0.212457	0	4065	548	4064	573	4065	69424	472390
20140508 0.212457	500	4065	547	4064	567	4064	69426	472390
20140508 0.212458	0	4065	547	4064	563	4064	69434	472390
20140508 0.212458	500	4065	549	4064	563	4064	69434	472390
20140508 0.212459	0	4065	549	4064	603	4064	69438	472388
20140508 0.212459	500	4065	561	4064	603	4064	69438	472388
20140508 0.2125	0	4065	567	4064	603	4064	69438	472388
20140508 0.2125	500	4065	566	4064	603	4065	69440	472390
20140508 0.212501	0	4065	566	4064	603	4064	69442	472388
20140508 0.212501	500	4065	567	4064	604	4064	69442	472388
20140508 0.212502	0	4065	565	4064	605	4064	69446	472390
20140508 0.212502	500	4065	565	4064	605	4064	69446	472390
20140508 0.212503	0	4065	564	4064	606	4065	69448	472392
20140508 0.212503	500	4065	563	4064	606	4065	69450	472392
20140508 0.212504	0	4065	565	4064	609	4065	69450	472392
20140508 0.212504	500	4065	565	4064	609	4065	69450	472392
20140508 0.212505	0	4065	565	4064	607	4065	69454	472392
20140508 0.212505	500	4065	557	4064	608	4065	69474	472412
20140508 0.212506	0	4065	556	4064	628	4065	69476	472412
20140508 0.212506	500	4065	562	4064	641	4065	69478	472414
20140508 0.212507	0	4065	561	4064	641	4065	69480	472414
20140508 0.212507	500	4065	561	4064	643	4065	69480	472414
20140508 0.212508	0	4065	566	4064	653	4065	69480	472414
20140508 0.212508	500	4065	568	4064	659	4065	69486	472414
20140508 0.212509	0	4065	498	4064	663	4065	69628	472474
20140508 0.212509	500	4065	498	4064	669	4065	69628	472474
20140508 0.21251	0	4065	498	4064	678	4065	69628	472474
20140508 0.21251	500	4065	496	4064	685	4064	69648	472474
20140508 0.212511	0	4065	494	4064	688	4065	69652	472470
20140508 0.212511	500	4065	493	4064	688	4065	69654	472468
20140508 0.212512	0	4065	488	4064	731	4065	69662	472466
20140508 0.212512	500	4065	487	4064	660	4064	69806	472464
20140508 0.212513	0	4065	491	4064	644	4064	69806	472464
20140508 0.212513	500	4065	494	4064	644	4065	69810	472464
20140508 0.212514	0	4065	489	4064	644	4064	69812	472464
20140508 0.212514	500	4065	488	4064	656	4065	69814	472464
20140508 0.212515	0	4065	489	4064	656	4065	69816	472462
20140508 0.212515	500	4065	488	4064	656	4065	69820	472462
20140508 0.212516	0	4065	486	4064	657	4065	69824	472464
20140508 0.212517	0	4065	486	4064	674	4064	69826	472464
20140508 0.212517	500	4065	494	4064	675	4065	69828	472462
20140508 0.212518	0	4065	493	4064	677	4065	69828	472462
20140508 0.212518	500	4065	495	4064	677	4064	69836	472464
20140508 0.212519	0	4065	441	4064	678	4064	69836	472464
20140508 0.212519	500	4065	445	4064	678	4064	69836	472464
20140508 0.21252	0	4065	448	4064	678	4065	69840	472464
20140508 0.21252	500	4065	448	4064	684	4065	69840	472464
20140508 0.212521	0	4065	444	4064	697	4065	69846	472466
20140508 0.212521	500	4065	454	4064	656	4065	69852	472468
20140508 0.212522	0	4065	441	4064	660	4065	69852	472468
20140508 0.212522	500	4065	440	4064	662	4065	69854	472470
20140508 0.212523	0	4065	440	4064	591	4064	69998	472470
20140508 0.212523	500	4065	458	4064	551	4064	69998	472470
20140508 0.212524	0	4065	458	4064	550	4065	70004	472474
20140508 0.212524	500	4065	457	4064	551	4065	70006	472474
20140508 0.212525	0	4065	445	4064	556	4065	70006	472474
20140508 0.212525	500	4065	429	4064	558	4065	70040	472508
20140508 0.212526	0	4065	434	4064	558	4065	70040	472508
20140508 0.212526	500	4065	433	4064	559	4065	70042	472510
20140508 0.212527	0	4065	431	4064	551	4065	70066	472514
20140508 0.212527	500	4065	431	4064	551	4065	70066	472514
20140508 0.212528	0	4065	431	4064	552	4064	70070	472514
20140508 0.212528	500	4065	431	4064	552	4064	70070	472514
20140508 0.212529	0	4065	431	4064	542	4064	70088	472514
20140508 0.212529	500	4065	431	4064	594	4064	70088	472514
20140508 0.21253	0	4065	431	4064	595	4064	70088	472514
20140508 0.21253	500	4065	430	4064	701	4065	70090	472512
20140508 0.212531	0	4065	424	4064	704	4065	70090	472512
20140508 0.212531	500	4065	424	4064	717	4065	70090	472512
20140508 0.212532	0	4065	423	4064	777	4065	70090	472512
20140508 0.212532	500	4065	423	4064	777	4065	70094	472510
20140508 0.212533	0	4065	415	4064	777	4065	70098	472512
20140508 0.212533	500	4065	416	4064	766	4065	70098	472512
20140508 0.212534	0	4065	418	4064	739	4064	70100	472512
20140508 0.212534	500	4065	418	4064	769	4065	70102	472514
20140508 0.212535	0	4065	411	4064	769	4065	70116	472522
20140508 0.212535	500	4065	403	4064	769	4065	70132	472534
20140508 0.212536	0	4065	404	4064	782	4065	70132	472534
20140508 0.212536	500	4065	405	4064	770	4065	70132	472534
20140508 0.212537	0	4065	405	4064	779	4064	70134	472532
20140508 0.212537	500	4065	399	4064	794	4065	70136	472532
20140508 0.212538	0	4065	399	4064	794	4065	70136	472532
20140508 0.212538	500	4065	406	4064	794	4065	70136	472532
20140508 0.212539	0	4065	406	4064	792	4065	70138	472532
20140508 0.212539	500	4065	389	4064	792	4065	70174	472546
20140508 0.21254	0	4065	388	4064	791	4065	70180	472544
20140508 0.21254	500	4065	387	4064	791	4065	70182	472542
20140508 0.212541	0	4065	383	4064	792	4065	70182	472542
20140508 0.212541	500	4065	382	4064	762	4065	70184	472540
20140508 0.212542	0	4065	381	4064	761	4065	70188	472540
20140508 0.212542	500	4065	381	4064	768	4065	70188	472540
20140508 0.212543	0	4065	381	4064	763	4064	70196	472532
20140508 0.212543	500	4065	375	4064	766	4065	70218	472530
20140508 0.212544	0	4065	365	4064	768	4065	70240	472524
20140508 0.212544	500	4065	364	4064	770	4065	70242	472522
20140508 0.212545	0	4065	365	4064	771	4065	70242	472522
20140508 0.212545	500	4065	366	4064	771	4064	70248	472526
20140508 0.212546	0	4065	368	4064	759	4064	70248	472526
20140508 0.212546	500	4065	348	4064	761	4065	70288	472538
20140508 0.212547	0	4065	309	4064	761	4065	70368	472574
20140508 0.212547	500	4065	308	4064	774	4065	70372	472574
20140508 0.212548	0	4065	301	4064	775	4065	70386	472566
20140508 0.212548	500	4065	302	4064	775	4065	70396	472566
20140508 0.212549	0	4065	302	4064	775	4065	70396	472566
20140508 0.212549	500	4065	296	4064	776	4065	70418	472586
20140508 0.21255	0	4065	299	4064	773	4065	70418	472586
20140508 0.21255	500	4065	293	4064	773	4065	70430	472586
20140508 0.212551	0	4065	292	4064	773	4065	70432	472586
20140508 0.212551	500	4065	278	4064	784	4065	70454	472606
20140508 0.212552	0	4065	276	4064	781	4065	70456	472608
20140508 0.212552	500	4065	230	4064	781	4065	70548	472664
20140508 0.212553	0	4065	230	4064	783	4064	70550	472666
20140508 0.212553	500	4065	206	4064	764	4065	70598	472658
20140508 0.212554	0	4065	190	4064	762	4065	70630	472678
20140508 0.212554	500	4065	181	4064	767	4065	70648	472682
20140508 0.212555	0	4065	177	4064	768	4065	70658	472690
20140508 0.212555	500	4065	173	4064	766	4064	70664	472694
20140508 0.212556	0	4065	171	4064	747	4065	70668	472694
20140508 0.212556	500	4065	132	4064	748	4065	70746	472682
20140508 0.212557	0	4065	130	4064	742	4065	70748	472682
20140508 0.212557	500	4065	127	4064	744	4065	70754	472686
20140508 0.212558	0	4065	132	4064	744	4065	70758	472688
20140508 0.212714	500	4062	246	4061	304	4061	76124	474152
20140508 0.212715	0	4062	275	4061	317	4061	76134	474160
20140508 0.212715	500	4062	253	4061	309	4062	76162	474186
20140508 0.212716	0	4062	249	4061	301	4061	76180	474194
20140508 0.212716	500	4062	244	4061	374	4062	76218	474206
20140508 0.212717	0	4062	240	4061	359	4062	76270	474216
20140508 0.212717	500	4062	239	4061	355	4061	76306	474238
20140508 0.212718	0	4062	248	4061	351	4061	76318	474250
20140508 0.212718	500	4062	277	4061	366	4061	76322	474250
20140508 0.212719	0	4062	335	4061	369	4061	76346	474262
20140508 0.212719	500	4062	332	4061	367	4061	76370	474286
20140508 0.21272	0	4062	332	4061	372	4062	76372	474288
20140508 0.21272	500	4062	335	4061	345	4061	76440	474316
20140508 0.212721	0	4062	335	4061	389	4062	76448	474318
20140508 0.212721	500	4062	125	4061	431	4062	76872	474234
20140508 0.212722	0	4063	437	4062	21	4062	77134	474230
20140508 0.212722	500	4063	422	4062	395	4063	77162	474244
20140508 0.212723	0	4063	400	4062	464	4063	77228	474264
20140508 0.212723	500	4063	361	4062	514	4062	77288	474282
20140508 0.212724	0	4063	300	4062	494	4063	77418	474324
20140508 0.212724	500	4063	295	4062	568	4062	77436	474330
20140508 0.212725	0	4063	294	4062	530	4062	77596	474330
20140508 0.212802	0	4063	459	4062	151	4062	80116	474630
20140508 0.212802	500	4063	466	4062	144	4062	80130	474626
20140508 0.212803	0	4063	468	4062	146	4062	80132	474626
20140508 0.212803	500	4063	470	4062	162	4062	80136	474624
20140508 0.212804	0	4063	469	4062	159	4062	80146	474620
20140508 0.212804	500	4063	458	4062	166	4062	80146	474620
20140508 0.212805	0	4063	464	4062	173	4062	80156	474610
20140508 0.212805	500	4063	464	4062	182	4062	80156	474610
20140508 0.212806	0	4063	476	4062	134	4062	80176	474610
20140508 0.212806	500	4063	479	4062	273	4062	80178	474610
20140508 0.212807	0	4063	466	4062	275	4062	80180	474610
20140508 0.212807	500	4063	466	4062	345	4062	80180	474610
20140508 0.212808	0	4063	464	4062	404	4063	80182	474612
20140508 0.212808	500	4063	424	4062	414	4062	80184	474612
20140508 0.212809	0	4063	445	4062	414	4062	80184	474612
20140508 0.212809	500	4063	450	4062	426	4063	80190	474614
20140508 0.21281	0	4063	455	4062	427	4063	80190	474614
20140508 0.21281	500	4063	465	4062	427	4062	80192	474616
20140508 0.212811	0	4063	463	4062	428	4063	80194	474618
20140508 0.212811	500	4063	443	4062	481	4063	80234	474658
20140508 0.212812	0	4063	445	4062	504	4063	80236	474658
20140508 0.212812	500	4063	449	4062	493	4062	80238	474660
20140508 0.212813	0	4063	438	4062	481	4063	80240	474660
20140508 0.212813	500	4063	444	4062	508	4062	80248	474668
20140508 0.212814	0	4063	444	4062	509	4062	80248	474668
20140508 0.212814	500	4063	443	4062	513	4062	80252	474670
20140508 0.212815	0	4063	453	4062	519	4063	80256	474672
20140508 0.212815	500	4063	455	4062	519	4063	80256	474672
20140508 0.212816	0	4063	455	4062	522	4062	80258	474670
20140508 0.212816	500	4063	455	4062	481	4063	80264	474670
20140508 0.212817	0	4063	457	4062	521	4063	80268	474670
20140508 0.212817	500	4063	458	4062	517	4062	80288	474654
20140508 0.212818	0	4063	459	4062	518	4063	80290	474654
20140508 0.212818	500	4063	459	4062	519	4062	80292	474654
20140508 0.212819	0	4063	469	4062	526	4062	80292	474654
20140508 0.212819	500	4063	469	4062	530	4062	80292	474654
20140508 0.21282	0	4063	533	4062	492	4062	80292	474654
20140508 0.21282	500	4063	535	4062	492	4063	80294	474654
20140508 0.212821	0	4063	491	4062	451	4062	80398	474726
20140508 0.212821	500	4063	491	4062	453	4063	80400	474726
20140508 0.212822	0	4063	466	4062	412	4062	80480	474758
20140508 0.212822	500	4063	468	4062	399	4063	80482	474758
20140508 0.212823	0	4063	459	4062	331	4062	80556	474802
20140508 0.212823	500	4063	463	4062	317	4062	80578	474812
20140508 0.212824	0	4063	473	4062	275	4062	80580	474814
20140508 0.212824	500	4063	485	4062	272	4062	80588	474822
20140508 0.212825	0	4063	500	4062	235	4062	80664	474874
20140508 0.212825	500	4063	512	4062	235	4062	80668	474876
20140508 0.212826	0	4063	514	4062	226	4062	80684	474876
20140508 0.212826	500	4063	544	4062	261	4062	80692	474880
20140508 0.212827	0	4063	545	4062	260	4062	80696	474884
20140508 0.212827	500	4063	642	4062	152	4062	80914	475082
20140508 0.212828	0	4062	454	4061	593	4062	81672	475590
20140508 0.212828	500	4061	69	4060	797	4061	82916	476400
20140508 0.212829	0	4061	94	4060	795	4061	83002	476400
20140508 0.212829	500	4061	383	4060	746	4061	83208	476486
20140508 0.21283	0	4061	325	4060	589	4060	83480	476520
20140508 0.21283	500	4061	212	4060	460	4061	83768	476528
20140508 0.212831	0	4061	157	4060	270	4060	84120	476464
20140508 0.212831	500	4061	181	4060	255	4060	84148	476470
20140508 0.212832	0	4061	186	4060	175	4060	84320	476484
20140508 0.212832	500	4060	15	4059	218	4060	84678	476360
20140508 0.212833	0	4061	193	4060	26	4060	84776	476328
20140508 0.212833	500	4061	265	4059	288	4060	84858	476288
20140508 0.212834	0	4061	275	4059	207	4059	84866	476286
20140508 0.212834	500	4060	2	4059	100	4059	85082	476246
20140508 0.212835	0	4060	156	4059	80	4059	85412	476336
20140508 0.212835	500	4061	357	4060	312	4060	85792	476694
20140508 0.212836	0	4061	421	4060	324	4060	85986	476886
20140508 0.212836	500	4061	384	4060	302	4060	86034	476934
20140508 0.212837	0	4061	387	4060	147	4060	86168	477058
20140508 0.212837	500	4061	389	4060	6	4060	86456	477252
20140508 0.212838	0	4060	22	4059	180	4060	86482	477272
20140508 0.212838	500	4060	53	4059	233	4060	86492	477274
20140508 0.212839	0	4060	77	4059	284	4060	86532	477282
20140508 0.212839	500	4061	399	4060	32	4060	86742	477200
20140508 0.21284	0	4061	381	4060	152	4060	86884	477078
20140508 0.21284	500	4061	383	4060	187	4060	87006	477086
20140508 0.212841	0	4061	375	4060	150	4060	87072	477044
20140508 0.212841	500	4061	377	4060	25	4060	87342	477040
20140508 0.212842	0	4061	386	4060	25	4061	87356	477040
20140508 0.212842	500	4061	370	4060	11	4060	87390	477030
20140508 0.212843	0	4060	11	4059	302	4060	87482	477030
20140508 0.212843	500	4060	13	4059	352	4060	87578	477034
20140508 0.212844	0	4061	395	4060	12	4060	87612	477048
20140508 0.212844	500	4061	387	4060	64	4061	87644	477062
20140508 0.212845	0	4061	376	4060	38	4060	87786	477080
20140508 0.212845	500	4060	8	4059	358	4060	87794	477082
20140508 0.212846	0	4061	363	4060	17	4060	87824	477096
20140508 0.212846	500	4061	354	4060	76	4060	87834	477098
20140508 0.212847	0	4061	352	4060	226	4060	87848	477110
20140508 0.212847	500	4061	280	4060	339	4060	87920	477164
20140508 0.212848	0	4061	197	4060	396	4060	87960	477194
20140508 0.212848	500	4061	191	4060	276	4060	88398	477496
20140508 0.212849	0	4061	289	4060	293	4060	88462	477496
20140508 0.212849	500	4061	372	4060	314	4060	88470	477496
20140508 0.21285	0	4061	434	4060	306	4060	88506	477484
20140508 0.21285	500	4061	435	4060	268	4060	88520	477476
20140508 0.212851	0	4061	430	4060	154	4060	88764	477612
20140508 0.212851	500	4061	484	4060	116	4060	88834	477638
20140508 0.212852	0	4061	428	4060	118	4060	88864	477624
20140508 0.212852	500	4061	428	4060	92	4060	88918	477624
20140508 0.212853	0	4061	429	4060	46	4060	88954	477622
20140508 0.212853	500	4060	70	4059	346	4060	89100	477674
20140508 0.212854	0	4060	80	4059	346	4059	89198	477690
20140508 0.212854	500	4060	93	4059	345	4059	89364	477578
20140508 0.212855	0	4060	146	4059	346	4060	89372	477578
20140508 0.212855	500	4060	138	4059	339	4060	89414	477584
20140508 0.212856	0	4060	137	4059	334	4060	89442	477578
20140508 0.212856	500	4060	143	4059	327	4059	89472	477594
20140508 0.212857	0	4060	136	4059	331	4060	89502	477600
20140508 0.212857	500	4060	178	4059	319	4059	89544	477588
20140508 0.212858	0	4060	175	4059	303	4060	89594	477622
20140508 0.212858	500	4060	163	4059	307	4059	89628	477602
20140508 0.212859	0	4060	159	4059	305	4060	89650	477612
20140508 0.212859	500	4060	5	4059	279	4059	90020	477546
